Tracking No,Scan Type,Scan Date,Scan Date Only,Latitude,Longitude,Run No.
LA115968840NZ,Out for Delivery,18/03/2019 08:22:32,18/03/19,-41.2585175,174.7881361,WCP205  
91094210325010563802,Out for Delivery,18/03/2019 08:22:43,18/03/19,-41.2585175,174.7881361,WCP205  
91094210325010564618,Out for Delivery,18/03/2019 08:22:50,18/03/19,-41.2585175,174.7881361,WCP205  
4698590000167201WLG001PS,Out for Delivery,18/03/2019 08:22:58,18/03/19,-41.2585175,174.7881361,WCP205  
EE046838056NZ,Out for Delivery,18/03/2019 08:23:05,18/03/19,-41.2585175,174.7881361,WCP205  
LZ926296700NZ,Out for Delivery,18/03/2019 08:23:17,18/03/19,-41.2585175,174.7881361,WCP205  
LZ926297055NZ,Out for Delivery,18/03/2019 08:23:29,18/03/19,-41.2585175,174.7881361,WCP205  
EE046837237NZ,Out for Delivery,18/03/2019 08:23:38,18/03/19,-41.2585175,174.7881361,WCP205  
FF158585269NZ,Out for Delivery,18/03/2019 08:23:55,18/03/19,-41.2585175,174.7881361,WCP205  
LY120017657NZ,Out for Delivery,18/03/2019 08:23:57,18/03/19,-41.2585175,174.7881361,WCP205  
LY120006274NZ,Out for Delivery,18/03/2019 08:24:26,18/03/19,-41.258518,174.788135,WCP205  
SA803587879NZ,Out for Delivery,18/03/2019 08:24:42,18/03/19,-41.258518,174.788135,WCP205  
DP733394018NZ,Out for Delivery,18/03/2019 08:24:57,18/03/19,-41.258518,174.788135,WCP205  
LZ965567418NZ,Out for Delivery,18/03/2019 08:25:18,18/03/19,-41.258518,174.788135,WCP205  
4689440000116401WLG002AN,Out for Delivery,18/03/2019 08:26:11,18/03/19,-41.2585178,174.7881346,WCP205  
DP029549575NZ,Out for Delivery,18/03/2019 08:26:36,18/03/19,-41.2585178,174.7881346,WCP205  
CO283009218NZ,Out for Delivery,18/03/2019 08:26:56,18/03/19,-41.2585178,174.7881346,WCP205  
LZ965581264NZ,Out for Delivery,18/03/2019 08:27:25,18/03/19,-41.2585177,174.7881344,WCP205  
FF158599197NZ,Out for Delivery,18/03/2019 08:27:40,18/03/19,-41.2585177,174.7881344,WCP205  
CO289245767NZ,Out for Delivery,18/03/2019 08:27:43,18/03/19,-41.2585177,174.7881344,WCP205  
RP163926310NZ,Out for Delivery,18/03/2019 08:28:20,18/03/19,-41.2585176,174.788133,WCP205  
91094210325010568346,Out for Delivery,18/03/2019 08:28:44,18/03/19,-41.2585176,174.788133,WCP205  
91094210325010562507,Out for Delivery,18/03/2019 08:28:58,18/03/19,-41.2585176,174.788133,WCP205  
91094210325010562726,Out for Delivery,18/03/2019 08:29:12,18/03/19,-41.2585176,174.788133,WCP205  
8343793450068501WLG001AS,Out for Delivery,18/03/2019 08:29:56,18/03/19,-41.2585176,174.788133,WCP205  
8343303452028201WLG001QN,Out for Delivery,18/03/2019 08:30:09,18/03/19,-41.2585176,174.788133,WCP205  
LZ970596669NZ,Out for Delivery,18/03/2019 08:30:38,18/03/19,-41.2585176,174.788133,WCP205  
LZ965633854NZ,Out for Delivery,18/03/2019 08:30:52,18/03/19,-41.2585176,174.788133,WCP205  
CO283005410NZ,Out for Delivery,18/03/2019 08:30:59,18/03/19,-41.2585176,174.788133,WCP205  
4517650035674201WLG002PN,Out for Delivery,18/03/2019 08:31:12,18/03/19,-41.2585176,174.788133,WCP205  
DP733428723NZ,Out for Delivery,18/03/2019 08:31:26,18/03/19,-41.2585176,174.788133,WCP205  
CO283004839NZ,Out for Delivery,18/03/2019 08:31:50,18/03/19,-41.2585176,174.788133,WCP205  
RP157192257NZ,Out for Delivery,18/03/2019 08:32:04,18/03/19,-41.2585176,174.788133,WCP205  
LPKEN000000410088885,Out for Delivery,18/03/2019 08:32:12,18/03/19,-41.2585176,174.788133,WCP205  
4620410000081801WLG020AN,Out for Delivery,18/03/2019 08:32:49,18/03/19,-41.2585198,174.7880973,WCP205  
4620410000081201WLG020AN,Out for Delivery,18/03/2019 08:32:51,18/03/19,-41.2585198,174.7880973,WCP205  
4597560000755801WLG002BS,Out for Delivery,18/03/2019 08:33:52,18/03/19,-41.2585198,174.7880973,WCP205  
DP733394211NZ,Out for Delivery,18/03/2019 08:34:08,18/03/19,-41.2585198,174.7880973,WCP205  
DP733418068NZ,Out for Delivery,18/03/2019 08:34:23,18/03/19,-41.2585198,174.7880973,WCP205  
DP733417283NZ,Out for Delivery,18/03/2019 08:34:31,18/03/19,-41.2585198,174.7880973,WCP205  
91094210325010565802,Out for Delivery,18/03/2019 08:34:46,18/03/19,-41.2585198,174.7880973,WCP205  
CO282754442NZ,Out for Delivery,18/03/2019 08:34:57,18/03/19,-41.2585198,174.7880973,WCP205  
RP164217714NZ,Out for Delivery,18/03/2019 08:35:07,18/03/19,-41.2585198,174.7880973,WCP205  
DP029547645NZ,Out for Delivery,18/03/2019 08:35:22,18/03/19,-41.2585198,174.7880973,WCP205  
CO283786605NZ,Out for Delivery,18/03/2019 08:35:34,18/03/19,-41.2585198,174.7880973,WCP205  
91094210325010568364,Out for Delivery,18/03/2019 08:36:35,18/03/19,-41.25852,174.788095,WCP205  
91094210325010565819,Out for Delivery,18/03/2019 08:36:54,18/03/19,-41.25852,174.788095,WCP205  
91094210325010568870,Out for Delivery,18/03/2019 08:36:58,18/03/19,-41.25852,174.788095,WCP205  
EE049441887NZ,Out for Delivery,18/03/2019 08:37:21,18/03/19,-41.25852,174.788095,WCP205  
00194210120389226967,Out for Delivery,18/03/2019 08:37:39,18/03/19,-41.25852,174.788095,WCP205  
AQ965412946NZ,Out for Delivery,18/03/2019 08:38:58,18/03/19,-41.2585194,174.7880949,WCP205  
8543443449041001WLG001AN,Out for Delivery,18/03/2019 08:39:28,18/03/19,-41.2585183,174.7880941,WCP205  
2268350117598401WLG002AS,Out for Delivery,18/03/2019 08:39:56,18/03/19,-41.2585183,174.7880941,WCP205  
HA197740172NZ,Out for Delivery,18/03/2019 08:40:11,18/03/19,-41.2585183,174.7880941,WCP205  
2638290000119901WLG001BS,Out for Delivery,18/03/2019 08:40:43,18/03/19,-41.2585183,174.7880941,WCP205  
LD660091685NZ,Out for Delivery,18/03/2019 08:40:49,18/03/19,-41.2585183,174.7880941,WCP205  
1010420009078401WLG003PS,Out for Delivery,18/03/2019 08:40:58,18/03/19,-41.2585183,174.7880941,WCP205  
FF158588849NZ,Out for Delivery,18/03/2019 08:41:27,18/03/19,-41.2584963,174.7881247,WCP205  
4536350000174401WLG008AS,Out for Delivery,18/03/2019 08:41:34,18/03/19,-41.2584963,174.7881247,WCP205  
93094210332200614850,Out for Delivery,18/03/2019 08:41:42,18/03/19,-41.2584963,174.7881247,WCP205  
2178350280393601WLG003HS,Out for Delivery,18/03/2019 08:41:49,18/03/19,-41.2584963,174.7881247,WCP205  
4518740000348401WLG005HS,Out for Delivery,18/03/2019 08:41:55,18/03/19,-41.2584963,174.7881247,WCP205  
2496260042937001ERR005AN,Out for Delivery,18/03/2019 08:42:04,18/03/19,-41.2584963,174.7881247,WCP205  
2809330795757910WLG003FN,Out for Delivery,18/03/2019 08:42:11,18/03/19,-41.2584963,174.7881247,WCP205  
LA116446955NZ,Out for Delivery,18/03/2019 08:42:18,18/03/19,-41.2584963,174.7881247,WCP205  
4575540000345401WLG005AO,Out for Delivery,18/03/2019 08:42:20,18/03/19,-41.2584963,174.7881247,WCP205  
CO289255486NZ,Out for Delivery,18/03/2019 08:42:29,18/03/19,-41.2584963,174.7881247,WCP205  
4513800006902101WLG004AN,Out for Delivery,18/03/2019 08:42:37,18/03/19,-41.2584963,174.7881247,WCP205  
4267850005892901WLG003AS,Out for Delivery,18/03/2019 08:42:47,18/03/19,-41.2584963,174.7881247,WCP205  
LV146534361NZ,Out for Delivery,18/03/2019 08:43:01,18/03/19,-41.2584963,174.7881247,WCP205  
FY102217970NZ,Out for Delivery,18/03/2019 08:43:07,18/03/19,-41.2584963,174.7881247,WCP205  
8543443450011201WLG000AS,Out for Delivery,18/03/2019 08:43:16,18/03/19,-41.2584963,174.7881247,WCP205  
JS369548917NZ,Out for Delivery,18/03/2019 08:43:24,18/03/19,-41.2584963,174.7881247,WCP205  
EE047443770NZ,Out for Delivery,18/03/2019 08:43:37,18/03/19,-41.2584963,174.7881247,WCP205  
4659410000839101WLG001HS,Out for Delivery,18/03/2019 08:43:48,18/03/19,-41.2584963,174.7881247,WCP205  
4658430000249601WLG002AS,Out for Delivery,18/03/2019 08:43:55,18/03/19,-41.2584963,174.7881247,WCP205  
2133601111009501WLG001AN,Out for Delivery,18/03/2019 08:44:14,18/03/19,-41.2584963,174.7881247,WCP205  
LA116930664NZ,Out for Delivery,18/03/2019 08:44:22,18/03/19,-41.2584963,174.7881247,WCP205  
2986680126653901WLG001AS,Out for Delivery,18/03/2019 08:47:02,18/03/19,-41.2584429,174.7881537,WCP205  
4621850001249501WLG017AS,Out for Delivery,18/03/2019 08:47:10,18/03/19,-41.2584429,174.7881537,WCP205  
2809330795859710WLG008AN,Out for Delivery,18/03/2019 08:47:33,18/03/19,-41.2584429,174.7881537,WCP205  
4996020018576901WLG012AS,Out for Delivery,18/03/2019 08:47:42,18/03/19,-41.2584429,174.7881537,WCP205  
2809330795302510WLG004AN,Out for Delivery,18/03/2019 08:48:02,18/03/19,-41.2584429,174.7881537,WCP205  
2496260042944201ERR005AN,Out for Delivery,18/03/2019 08:48:14,18/03/19,-41.2584429,174.7881537,WCP205  
1576840018743801WLG015AN,Out for Delivery,18/03/2019 08:48:29,18/03/19,-41.2584429,174.7881537,WCP205  
2986680126705901WLG001AS,Out for Delivery,18/03/2019 08:48:45,18/03/19,-41.2584429,174.7881537,WCP205  
2496260042940701ERR005AN,Out for Delivery,18/03/2019 08:48:55,18/03/19,-41.2584429,174.7881537,WCP205  
EZ621329703NZ,Out for Delivery,18/03/2019 08:49:25,18/03/19,-41.2584408,174.7881582,WCP205  
3498180030976601WLG003AN,Out for Delivery,18/03/2019 08:50:15,18/03/19,-41.2585135,174.7880987,WCP205  
00194210120389226400,Out for Delivery,18/03/2019 08:50:35,18/03/19,-41.2585135,174.7880987,WCP205  
3280210007915901WLG006AS,Out for Delivery,18/03/2019 08:50:59,18/03/19,-41.2585135,174.7880987,WCP205  
3914490515827501WLG015AN,Out for Delivery,18/03/2019 08:51:10,18/03/19,-41.2585135,174.7880987,WCP205  
4575540000343801WLG003AO,Out for Delivery,18/03/2019 08:51:20,18/03/19,-41.2585135,174.7880987,WCP205  
4575540000345301WLG004AO,Out for Delivery,18/03/2019 08:51:21,18/03/19,-41.2585135,174.7880987,WCP205  
3329130250632401WLG003AS,Out for Delivery,18/03/2019 08:51:49,18/03/19,-41.2585135,174.7880987,WCP205  
2168657280297901WLG009AN,Out for Delivery,18/03/2019 08:52:07,18/03/19,-41.2585135,174.7880987,WCP205  
8543443449035401WLG011AN,Out for Delivery,18/03/2019 08:52:37,18/03/19,-41.258596,174.7880189,WCP205  
OC310088504NZ,Out for Delivery,18/03/2019 08:53:04,18/03/19,-41.258596,174.7880189,WCP205  
OM310088566NZ,Out for Delivery,18/03/2019 08:53:05,18/03/19,-41.258596,174.7880189,WCP205  
8343303451015601WLG001HN,Out for Delivery,18/03/2019 08:56:50,18/03/19,-41.2584558,174.7881492,WCP205  
8343303452001001WLG001JS,Out for Delivery,18/03/2019 08:56:53,18/03/19,-41.2584558,174.7881492,WCP205  
LZ965591880NZ,Out for Delivery,18/03/2019 08:56:55,18/03/19,-41.2584558,174.7881492,WCP205  
LZ965628094NZ,Out for Delivery,18/03/2019 08:56:58,18/03/19,-41.2584558,174.7881492,WCP205  
LZ965613982NZ,Out for Delivery,18/03/2019 08:57:01,18/03/19,-41.2584558,174.7881492,WCP205  
HA203062490NZ,Out for Delivery,18/03/2019 08:57:03,18/03/19,-41.2584558,174.7881492,WCP205  
2809330795549010WLG000ON,Out for Delivery,18/03/2019 08:57:06,18/03/19,-41.2584558,174.7881492,WCP205  
4520140000878701WLG002ON,Out for Delivery,18/03/2019 08:57:09,18/03/19,-41.2584558,174.7881492,WCP205  
FF158608035NZ,Out for Delivery,18/03/2019 08:57:12,18/03/19,-41.2584558,174.7881492,WCP205  
SA810817201NZ,Out for Delivery,18/03/2019 08:57:15,18/03/19,-41.2584558,174.7881492,WCP205  
LT148855823NZ,Out for Delivery,18/03/2019 08:57:25,18/03/19,-41.2584558,174.7881492,WCP205  
LZ965633315NZ,Out for Delivery,18/03/2019 08:57:27,18/03/19,-41.2584558,174.7881492,WCP205  
4560190000225801WLG001KN,Out for Delivery,18/03/2019 08:57:30,18/03/19,-41.2584558,174.7881492,WCP205  
91094210325010560726,Out for Delivery,18/03/2019 08:57:32,18/03/19,-41.2584558,174.7881492,WCP205  
DP980111546NZ,Out for Delivery,18/03/2019 08:57:35,18/03/19,-41.2584558,174.7881492,WCP205  
LY112534416NZ,Out for Delivery,18/03/2019 08:57:37,18/03/19,-41.2584558,174.7881492,WCP205  
LW112971907NZ,Out for Delivery,18/03/2019 08:57:40,18/03/19,-41.2584558,174.7881492,WCP205  
4621410000651001WLG001ON,Out for Delivery,18/03/2019 08:57:42,18/03/19,-41.2584558,174.7881492,WCP205  
LW113125965NZ,Out for Delivery,18/03/2019 08:57:51,18/03/19,-41.2584558,174.7881492,WCP205  
LE569127185NZ,Out for Delivery,18/03/2019 08:57:55,18/03/19,-41.2584558,174.7881492,WCP205  
8744793450222601WLG000OS,Out for Delivery,18/03/2019 08:57:59,18/03/19,-41.2584558,174.7881492,WCP205  
LT146664327NZ,Out for Delivery,18/03/2019 08:58:13,18/03/19,-41.2584558,174.7881492,WCP205  
LE528807467NZ,Out for Delivery,18/03/2019 08:58:15,18/03/19,-41.2584558,174.7881492,WCP205  
4723350002878601WLG005JS,Out for Delivery,18/03/2019 08:58:18,18/03/19,-41.2584558,174.7881492,WCP205  
HA213157740NZ,Out for Delivery,18/03/2019 08:58:21,18/03/19,-41.2584558,174.7881492,WCP205  
1010420009076701WLG003OS,Out for Delivery,18/03/2019 08:58:25,18/03/19,-41.2584558,174.7881492,WCP205  
FF158588662NZ,Out for Delivery,18/03/2019 08:58:27,18/03/19,-41.2584558,174.7881492,WCP205  
LY119360555NZ,Out for Delivery,18/03/2019 08:59:06,18/03/19,-41.2584585,174.7881544,WCP205  
3555180050735701WLG003QN,Out for Delivery,18/03/2019 08:59:11,18/03/19,-41.2584585,174.7881544,WCP205  
OD310034452NZ,Out for Delivery,18/03/2019 08:59:14,18/03/19,-41.2584585,174.7881544,WCP205  
LY119361321NZ,Out for Delivery,18/03/2019 08:59:16,18/03/19,-41.2584585,174.7881544,WCP205  
4772160000020001WLG002HS,Out for Delivery,18/03/2019 08:59:20,18/03/19,-41.2584585,174.7881544,WCP205  
91094210320408482357,Out for Delivery,18/03/2019 08:59:24,18/03/19,-41.2584585,174.7881544,WCP205  
LT148562541NZ,Out for Delivery,18/03/2019 08:59:26,18/03/19,-41.2584585,174.7881544,WCP205  
8744793449302101WLG000OS,Out for Delivery,18/03/2019 08:59:29,18/03/19,-41.2584585,174.7881544,WCP205  
8230213450015401WLG000JN,Out for Delivery,18/03/2019 08:59:38,18/03/19,-41.2584585,174.7881544,WCP205  
DP733398828NZ,Out for Delivery,18/03/2019 08:59:40,18/03/19,-41.2584585,174.7881544,WCP205  
DP980116883NZ,Out for Delivery,18/03/2019 08:59:43,18/03/19,-41.2584585,174.7881544,WCP205  
LZ965600799NZ,Out for Delivery,18/03/2019 08:59:45,18/03/19,-41.2584585,174.7881544,WCP205  
LZ965640943NZ,Out for Delivery,18/03/2019 08:59:48,18/03/19,-41.2584585,174.7881544,WCP205  
LZ965589784NZ,Out for Delivery,18/03/2019 08:59:51,18/03/19,-41.2584585,174.7881544,WCP205  
LY112532335NZ,Out for Delivery,18/03/2019 08:59:53,18/03/19,-41.2584585,174.7881544,WCP205  
4226430033354601WLG001HS,Out for Delivery,18/03/2019 08:59:56,18/03/19,-41.2584585,174.7881544,WCP205  
4623670000191401WLG000JS,Out for Delivery,18/03/2019 09:00:00,18/03/19,-41.2584585,174.7881544,WCP205  
SA800062421NZ,Out for Delivery,18/03/2019 09:00:03,18/03/19,-41.2584585,174.7881544,WCP205  
LV146092261NZ,Out for Delivery,18/03/2019 09:00:06,18/03/19,-41.2584585,174.7881544,WCP205  
SA804836334NZ,Out for Delivery,18/03/2019 09:00:09,18/03/19,-41.2584585,174.7881544,WCP205  
HA212896642NZ,Out for Delivery,18/03/2019 09:00:12,18/03/19,-41.2584585,174.7881544,WCP205  
4723350002878601WLG005JS,Delivery,18/03/2019 09:53:35,18/03/19,-41.2479156,174.7954006,WCP205  
LY120006274NZ,Delivery,18/03/2019 09:54:03,18/03/19,-41.247923,174.7953897,WCP205  
OC310088504NZ,Delivery,18/03/2019 09:55:39,18/03/19,-41.2469935,174.7951398,WCP205  
OM310088566NZ,Delivery,18/03/2019 09:55:58,18/03/19,-41.2469935,174.7951398,WCP205  
SA803587879NZ,Delivery,18/03/2019 10:01:42,18/03/19,-41.2472037,174.7948613,WCP205  
LE528807467NZ,Delivery,18/03/2019 10:03:36,18/03/19,-41.2470692,174.7949204,WCP205  
4513800006902101WLG004AN,Delivery,18/03/2019 10:05:04,18/03/19,-41.2467304,174.795835,WCP205  
FF158588662NZ,Delivery,18/03/2019 10:06:49,18/03/19,-41.2467663,174.7961246,WCP205  
2496260042937001ERR005AN,Delivery,18/03/2019 10:09:47,18/03/19,-41.2473159,174.7952937,WCP205  
LZ926297055NZ,Delivery,18/03/2019 10:11:19,18/03/19,-41.2474664,174.7960868,WCP205  
1010420009078401WLG003PS,Delivery,18/03/2019 10:13:15,18/03/19,-41.2466822,174.7977815,WCP205  
1010420009076701WLG003OS,Delivery,18/03/2019 10:13:18,18/03/19,-41.2466822,174.7977815,WCP205  
4597560000755801WLG002BS,Delivery,18/03/2019 10:13:44,18/03/19,-41.2466822,174.7977815,WCP205  
91094210325010565802,Delivery,18/03/2019 10:18:34,18/03/19,-41.2456568,174.7970085,WCP205  
FF158599197NZ,Delivery,18/03/2019 10:51:02,18/03/19,-41.2467559,174.8005349,WCP205  
HA213157740NZ,Delivery,18/03/2019 10:53:02,18/03/19,-41.2471793,174.7997404,WCP205  
LT146664327NZ,Delivery,18/03/2019 10:55:59,18/03/19,-41.2466937,174.8023407,WCP205  
2809330795859710WLG008AN,Delivery,18/03/2019 10:57:41,18/03/19,-41.2482681,174.7997797,WCP205  
8343303451015601WLG001HN,Delivery,18/03/2019 11:02:24,18/03/19,-41.2475305,174.8031406,WCP205  
2133601111009501WLG001AN,Delivery,18/03/2019 11:03:48,18/03/19,-41.2466497,174.8036401,WCP205  
4620410000081801WLG020AN,Delivery,18/03/2019 11:05:34,18/03/19,-41.2468066,174.8049569,WCP205  
2809330795549010WLG000ON,Delivery,18/03/2019 11:08:33,18/03/19,-41.2459689,174.8043678,WCP205  
HA203062490NZ,Delivery,18/03/2019 11:09:14,18/03/19,-41.2459681,174.8045045,WCP205  
8343303452001001WLG001JS,Delivery,18/03/2019 11:10:00,18/03/19,-41.245825,174.8038232,WCP205  
8543443450011201WLG000AS,Delivery,18/03/2019 11:13:58,18/03/19,-41.2464007,174.8050528,WCP205  
LZ965613982NZ,Delivery,18/03/2019 11:15:59,18/03/19,-41.2461748,174.8051441,WCP205  
LZ965628094NZ,Delivery,18/03/2019 11:16:02,18/03/19,-41.2461748,174.8051441,WCP205  
91094210325010568346,Delivery,18/03/2019 11:17:00,18/03/19,-41.2457655,174.8055694,WCP205  
8543443449035401WLG011AN,Delivery,18/03/2019 11:17:27,18/03/19,-41.2456889,174.8056617,WCP205  
DP733428723NZ,Delivery,18/03/2019 11:27:55,18/03/19,-41.2470075,174.8056401,WCP205  
2496260042944201ERR005AN,Delivery,18/03/2019 11:29:44,18/03/19,-41.2465568,174.8054759,WCP205  
2496260042940701ERR005AN,Delivery,18/03/2019 11:30:06,18/03/19,-41.2465568,174.8054759,WCP205  
LZ965591880NZ,Delivery,18/03/2019 11:34:14,18/03/19,-41.2479747,174.8050237,WCP205  
EE046838056NZ,Attempted Delivery,18/03/2019 11:37:06,18/03/19,-41.2488672,174.8049842,WCP205  
CTC14661770,Attempted Delivery,18/03/2019 11:37:09,18/03/19,-41.2488672,174.8049842,WCP205  
EE046838056NZ,Delivery,18/03/2019 11:37:46,18/03/19,-41.2488101,174.8048643,WCP205  
4520140000878701WLG002ON,Delivery,18/03/2019 11:39:24,18/03/19,-41.2478186,174.8059234,WCP205  
91094210325010563802,Delivery,18/03/2019 11:40:21,18/03/19,-41.2471232,174.8061633,WCP205  
FF158608035NZ,Delivery,18/03/2019 11:41:40,18/03/19,-41.2470431,174.8064813,WCP205  
LZ965581264NZ,Delivery,18/03/2019 11:43:25,18/03/19,-41.2467485,174.8076178,WCP205  
2638290000119901WLG001BS,Delivery,18/03/2019 11:44:56,18/03/19,-41.2469369,174.8075829,WCP205  
CO289245767NZ,Delivery,18/03/2019 11:47:56,18/03/19,-41.2459147,174.8083686,WCP205  
4517650035674201WLG002PN,Delivery,18/03/2019 11:53:48,18/03/19,-41.2472367,174.8084411,WCP205  
91094210325010562507,Delivery,18/03/2019 11:54:50,18/03/19,-41.2479055,174.8082566,WCP205  
LA116446955NZ,Delivery,18/03/2019 11:56:11,18/03/19,-41.2481691,174.8081636,WCP205  
FF158585269NZ,Delivery,18/03/2019 11:57:43,18/03/19,-41.2476025,174.8070217,WCP205  
93094210332200614850,Delivery,18/03/2019 12:12:27,18/03/19,-41.2498222,174.8058801,WCP205  
SA810817201NZ,Delivery,18/03/2019 12:15:55,18/03/19,-41.2506651,174.8052482,WCP205  
DP980111546NZ,Delivery,18/03/2019 12:17:13,18/03/19,-41.2512798,174.8047529,WCP205  
8744793450222601WLG000OS,Delivery,18/03/2019 12:18:26,18/03/19,-41.2516959,174.8048949,WCP205  
LA115968840NZ,Delivery,18/03/2019 12:20:49,18/03/19,-41.2533072,174.8015154,WCP205  
LY120017657NZ,Delivery,18/03/2019 12:23:48,18/03/19,-41.2533575,174.8019772,WCP205  
2178350280393601WLG003HS,Delivery,18/03/2019 12:23:50,18/03/19,-41.2533575,174.8019772,WCP205  
4621410000651001WLG001ON,Delivery,18/03/2019 12:25:00,18/03/19,-41.2531545,174.8020736,WCP205  
LP000002908NZ,Mail Acceptance,18/03/2019 12:29:20,18/03/19,-41.2530805,174.8018239,WCP205  
LP000024214NZ,Mail Acceptance,18/03/2019 12:29:28,18/03/19,-41.2530787,174.8018237,WCP205  
3914490515827501WLG015AN,Delivery,18/03/2019 12:32:20,18/03/19,-41.2499474,174.8049414,WCP205  
4658430000249601WLG002AS,Delivery,18/03/2019 12:33:56,18/03/19,-41.2497145,174.8054,WCP205  
FY102217970NZ,Delivery,18/03/2019 12:36:20,18/03/19,-41.2499641,174.8038742,WCP205  
LZ965633854NZ,Delivery,18/03/2019 12:39:27,18/03/19,-41.2512503,174.8022938,WCP205  
LZ965567418NZ,Delivery,18/03/2019 12:39:39,18/03/19,-41.2512503,174.8022938,WCP205  
91094210325010560726,Delivery,18/03/2019 12:40:46,18/03/19,-41.2508587,174.8021857,WCP205  
LZ965633315NZ,Delivery,18/03/2019 12:41:26,18/03/19,-41.2512433,174.8022723,WCP205  
LE569127185NZ,Delivery,18/03/2019 12:42:28,18/03/19,-41.2499428,174.8013199,WCP205  
4575540000345301WLG004AO,Delivery,18/03/2019 12:43:42,18/03/19,-41.2491752,174.8003001,WCP205  
4575540000345401WLG005AO,Delivery,18/03/2019 12:43:45,18/03/19,-41.2491752,174.8003001,WCP205  
4575540000343801WLG003AO,Delivery,18/03/2019 12:43:48,18/03/19,-41.2491752,174.8003001,WCP205  
DP733417283NZ,Delivery,18/03/2019 12:45:31,18/03/19,-41.2487409,174.7982203,WCP205  
FF158643165NZ,Acceptance,18/03/2019 12:47:51,18/03/19,-41.2489004,174.798902,WCP205  
DP733394211NZ,Delivery,18/03/2019 12:53:53,18/03/19,-41.2492852,174.8043387,WCP205  
4560190000225801WLG001KN,Delivery,18/03/2019 12:55:14,18/03/19,-41.2489524,174.8037758,WCP205  
FF158624427NZ,Acceptance,18/03/2019 12:58:02,18/03/19,-41.247946,174.8046344,WCP205  
LY112534416NZ,Delivery,18/03/2019 13:07:24,18/03/19,-41.2487477,174.8024666,WCP205  
2809330795302510WLG004AN,Delivery,18/03/2019 13:08:05,18/03/19,-41.2489355,174.8022519,WCP205  
LT148855823NZ,Delivery,18/03/2019 13:10:48,18/03/19,-41.248609,174.8015115,WCP205  
LW113125965NZ,Delivery,18/03/2019 13:10:51,18/03/19,-41.248609,174.8015115,WCP205  
LW112971907NZ,Delivery,18/03/2019 13:10:55,18/03/19,-41.248609,174.8015115,WCP205  
SR096573161NZ,Delivery,18/03/2019 13:10:56,18/03/19,-41.248609,174.8015115,WCP205  
3280210007915901WLG006AS,Delivery,18/03/2019 13:12:55,18/03/19,-41.2486764,174.8008272,WCP205  
CO282754442NZ,Delivery,18/03/2019 13:17:25,18/03/19,-41.245062,174.7940777,WCP205  
RP164217714NZ,Delivery,18/03/2019 13:17:26,18/03/19,-41.245062,174.7940777,WCP205  
JS369548917NZ,Delivery,18/03/2019 13:19:09,18/03/19,-41.2442579,174.7933586,WCP205  
91094210320408482357,Delivery,18/03/2019 13:26:44,18/03/19,-41.2438849,174.7947344,WCP205  
4620410000081201WLG020AN,Delivery,18/03/2019 13:28:47,18/03/19,-41.2435434,174.7953762,WCP205  
91094210325010562726,Delivery,18/03/2019 13:31:19,18/03/19,-41.2442576,174.7963645,WCP205  
8744793449302101WLG000OS,Delivery,18/03/2019 13:33:22,18/03/19,-41.2417293,174.7957003,WCP205  
4772160000020001WLG002HS,Delivery,18/03/2019 13:35:00,18/03/19,-41.2403657,174.7957042,WCP205  
LY119361321NZ,Delivery,18/03/2019 13:37:21,18/03/19,-41.2412662,174.7976282,WCP205  
LY119360555NZ,Delivery,18/03/2019 13:39:14,18/03/19,-41.2412579,174.7988578,WCP205  
3498180030976601WLG003AN,Delivery,18/03/2019 13:41:31,18/03/19,-41.2408066,174.7984256,WCP205  
EE049441887NZ,Delivery,18/03/2019 13:45:47,18/03/19,-41.2434735,174.7990521,WCP205  
LV146534361NZ,Delivery,18/03/2019 13:51:06,18/03/19,-41.2434877,174.8003837,WCP205  
2809330795757910WLG003FN,Delivery,18/03/2019 13:52:03,18/03/19,-41.2435679,174.8006228,WCP205  
3555180050735701WLG003QN,Delivery,18/03/2019 13:53:17,18/03/19,-41.243081,174.8014081,WCP205  
91094210325010568870,Delivery,18/03/2019 13:53:58,18/03/19,-41.2428982,174.8013522,WCP205  
RP163926310NZ,Delivery,18/03/2019 13:54:01,18/03/19,-41.2428982,174.8013522,WCP205  
DP733394018NZ,Delivery,18/03/2019 13:57:21,18/03/19,-41.2422168,174.8029097,WCP205  
FF158618355NZ,Acceptance,18/03/2019 13:59:31,18/03/19,-41.241983,174.8025694,WCP205  
FF158613693NZ,Acceptance,18/03/2019 13:59:49,18/03/19,-41.241983,174.8025694,WCP205  
8343303452028201WLG001QN,Delivery,18/03/2019 14:03:28,18/03/19,-41.2415869,174.8007961,WCP205  
LT148562541NZ,Delivery,18/03/2019 14:04:57,18/03/19,-41.242279,174.8023764,WCP205  
CO283005410NZ,Delivery,18/03/2019 14:06:00,18/03/19,-41.2439033,174.7992318,WCP205  
OD310034452NZ,Delivery,18/03/2019 14:07:24,18/03/19,-41.2445388,174.7986858,WCP205  
CO283009218NZ,Delivery,18/03/2019 14:08:55,18/03/19,-41.2436628,174.798061,WCP205  
4536350000174401WLG008AS,Delivery,18/03/2019 14:10:41,18/03/19,-41.2441328,174.7975138,WCP205  
4689440000116401WLG002AN,Delivery,18/03/2019 14:13:39,18/03/19,-41.2420092,174.797455,WCP205  
